doc,coverage_n7,coverage_n13
1724,0,0
1725,0,0
1726,0.013185,0
1727,0,0
1728,0,0
1729,0.001026,0
1730,0,0
1731,0,0
1732,0,0
1733,0,0
1734,0,0
1735,0.007052,0
1736,0,0
1737,0,0
1738,0.001116,0
1739,0,0
1740,0.000762,0
1741,0,0
1742,0,0
1743,0,0
1744,0.004545,0
1745,0,0
1746,0.008889,0
1747,0,0
1748,0,0
1749,0,0
1750,0,0
1751,0,0
1752,0,0
1753,0.001376,0
1754,0.001953,0
1755,0,0
1756,0,0
1757,0,0
1758,0.000347,0
1759,0,0
1760,0,0
1761,0,0
1762,0.00641,0
1763,0,0
1764,0.000964,0
1765,0.577398,0.336199
1766,0.000743,0
1767,0.001695,0
1768,0,0
1769,0.015625,0
1770,0.010499,0
1771,0,0
1772,0,0
1773,0.008897,0
1774,0.002364,0
1775,0,0
1776,0.002519,0
1777,0,0
1778,0,0
1779,0,0
1780,0.002567,0
1781,0.022453,0
1782,0.014493,0
1783,0,0
1784,0.001953,0
1785,0,0
1786,0,0
1787,0.004312,0.000481
1788,0.007622,0
1789,0,0
1790,0,0
1791,0,0
1792,0.013363,0.002983
1793,0.006923,0.003384
1794,0.371162,0.283984
1795,0,0
1796,0.034483,0
1797,0.000651,0
1798,1,1
1799,0.077739,0.017857
1800,0.00436,0
1801,0.019214,0.007024
1802,0,0
1803,0.003683,0
1804,0,0
1805,0.003906,0
1806,0,0
1807,0,0
1808,0,0
1809,0,0
1810,0,0
1811,0,0
1812,0,0
1813,0.011628,0
1814,0,0
1815,0,0
1816,0.004985,0
1817,0.002782,0
1818,0.004167,0
1819,0,0
1820,0.211155,0.191837
1821,0,0
1822,0,0
1823,0.001821,0
1824,0.003614,0
1825,0,0
1826,0,0
1827,0.001155,0
1828,0.029503,0.015674
1829,0,0
1830,0,0
1831,0,0
1832,0.037736,0
1833,0,0
1834,0.000889,0
1835,0,0
1836,0,0
1837,0,0
1838,0.002128,0
1839,0,0
1840,0,0
1841,0.006173,0
1842,0,0
1843,0.020202,0
1844,0.002513,0
1845,0,0
1846,0,0
1847,0.008032,0
1848,0,0
1849,0.003468,0
1850,0.002918,0
1851,0,0
1852,0.007194,0
1853,0,0
1854,0.05618,0
1855,0,0
1856,0.003636,0
1857,0,0
1858,0.000779,0
1859,0,0
1860,0.003058,0
1861,0.002766,0
1862,0.234834,0.225743
1863,0.013986,0
1864,0,0
1865,0,0
1866,0,0
1867,0.001647,0
1868,0.005155,0
1869,0.000812,0
1870,0.029457,0.020344
1871,0.126656,0.082363
1872,0.278689,0.127273
1873,0.401198,0.136646
1874,0,0
1875,0.006803,0
1876,0.005376,0
1877,0.011261,0
1878,0.00489,0
1879,0,0
1880,0,0
1881,0,0
1882,0.010917,0
1883,0.000619,0
1884,0.005597,0
1885,0.002083,0
1886,0,0
1887,0.005747,0
1888,0,0
1889,0.002677,0
1890,0.00678,0
1891,0.011061,0.003117
1892,0,0
1893,0.005976,0
1894,0,0
1895,0.058352,0.043779
1896,0,0
1897,0.005988,0
1898,0.073345,0.039783
1899,0.039427,0.014652
1900,0,0
1901,0.002874,0
1902,0,0
1903,0.013986,0
1904,0,0
1905,0.002179,0
1906,0.008834,0
1907,0,0
1908,0,0
1909,0.008197,0
1910,0.004673,0
1911,0.237069,0.211497
1912,0.000725,0
1913,0,0
1914,0.037396,0.022346
1915,0,0
1916,0.001783,0
1917,0,0
1918,0.001105,0
1919,0,0
1920,0.017809,0
1921,0,0
1922,0,0
1923,0.003478,0
1924,0,0
1925,0,0
1926,0,0
1927,0.445396,0.436009
1928,0,0
1929,0,0
1930,0.004577,0
1931,0.002762,0
1932,0,0
1933,0,0
1934,0.005747,0
1935,0.005634,0
1936,0.036125,0.014851
1937,0.003876,0
1938,0.003695,0
1939,0,0
1940,0.080666,0.033548
1941,0.011364,0
1942,0,0
1943,0.002762,0
1944,0.000734,0
1945,0.00534,0
1946,0,0
1947,0,0
1948,0.012903,0
1949,0,0
1950,0.028175,0.018809
1951,0,0
1952,0.000302,0
1953,0,0
1954,0.001736,0
1955,0.01385,0
1956,0.036496,0
1957,0.002096,0
1958,0.006452,0
1959,0,0
1960,0.021852,0.011518
1961,0.006329,0
1962,0.014706,0
1963,0.004902,0
1964,0.007634,0
1965,0,0
1966,0,0
1967,0.050493,0.013648
1968,0.004751,0
1969,0,0
1970,0,0
1971,0.001491,0
1972,0,0
1973,0.008065,0
1974,0.007669,0.00064
1975,0.593824,0.53012
1976,0.001086,0
1977,0.00274,0
1978,0.013015,0
1979,0.010417,0
1980,0.005168,0
1981,0.001185,0
1982,0,0
1983,0,0
1984,0,0
1985,0.4,0.359833
1986,0.002504,0
1987,0.000959,0
1988,0,0
1989,0.001706,0
1990,0,0
1991,0.007126,0.002127
1992,0,0
1993,0,0
1994,0.001529,0
1995,0.000543,0
1996,0.002387,0
1997,0,0
1998,0,0
1999,0,0
2000,0.004345,0
2001,0,0
2002,0.003846,0
2003,0,0
2004,0.008197,0
2005,0.000929,0
2006,0.087234,0.075431
2007,0,0
2008,0,0
2009,0.008571,0
2010,0,0
2011,0,0
2012,0.002686,0
2013,0,0
2014,0.006757,0
2015,0.00759,0
2016,0,0
2017,0.007168,0
2018,0.000437,0
2019,0.001484,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,0
2025,0.005935,0
2026,0,0
2027,0,0
2028,0.009398,0
2029,0.017937,0
2030,0.003401,0
2031,0.001267,0
2032,0.00395,0
2033,0,0
2034,0.000881,0
2035,0,0
2036,0,0
2037,0.002786,0
2038,0,0
2039,0.00299,0
2040,0,0
2041,0,0
2042,0.007362,0
2043,0.008343,0
2044,0.004598,0
2045,0,0
2046,0.004608,0
2047,0.001256,0
2048,0.001826,0
2049,0.003247,0
2050,0,0
2051,0.017778,0
2052,0,0
2053,0,0
2054,0,0
2055,0.005419,0
2056,0.004325,0
2057,0,0
2058,0,0
2059,0,0
2060,0,0
2061,0.042135,0.022857
2062,0,0
2063,0,0
2064,0.033898,0
2065,0.114162,0.087464
2066,0,0
2067,0,0
2068,0.007092,0
2069,0.002198,0
2070,0,0
2071,0,0
2072,0.00304,0
2073,0.002193,0
2074,0.001747,0
2075,0,0
2076,0.002073,0
2077,0.001946,0
2078,0,0
2079,0,0
2080,0.01634,0
2081,0,0
2082,0,0
2083,0,0
2084,0.010101,0
2085,0.004525,0
2086,0.833333,0.758333
2087,0,0
2088,0.005917,0
2089,0,0
2090,0.010152,0
2091,0.041568,0.032297
2092,0,0
2093,0,0
2094,0,0
2095,0,0
2096,0,0
2097,0,0
2098,0.008772,0
2099,0.003115,0
2100,0,0
2101,0,0
2102,0,0
2103,0.139785,0.011494
2104,0,0
2105,0.003552,0
2106,0,0
2107,0,0
2108,0,0
2109,0,0
2110,0,0
2111,0,0
2112,0,0
2113,0.000917,0
2114,0.001513,0
2115,0.190476,0
2116,0,0
2117,0,0
2118,0,0
2119,0.00381,0
2120,0,0
2121,0.003021,0
2122,0,0
2123,0.000975,0
2124,0,0
2125,0,0
2126,0.009091,0
2127,0,0
2128,0.0053,0
2129,0.003861,0
2130,0,0
2131,0,0
2132,0.012775,0.001067
2133,0.0025,0
2134,0,0
2135,0.014235,0
2136,0.008065,0
2137,0.000986,0
2138,0,0
2139,0,0
2140,0.000447,0
2141,0.011792,0
2142,0,0
2143,0,0
2144,0.003584,0
2145,0.012346,0
2146,0.011111,0
2147,0.002618,0
2148,0,0
2149,0.00117,0
2150,0,0
2151,0,0
2152,0.015964,0.008037
2153,0.001835,0
2154,0.006658,0
2155,0,0
2156,0.001912,0
2157,0.004785,0
2158,0.078652,0
2159,0,0
2160,0.005747,0
2161,0.003135,0
2162,0,0
2163,0,0
2164,0.015306,0
2165,0.11849,0.060367
2166,0,0
2167,0,0
2168,0.024038,0
2169,0,0
2170,0,0
2171,0.003793,0
2172,0.006289,0
2173,0.027132,0
2174,0,0
2175,0,0
2176,0.008499,0
2177,0.009346,0
2178,0.026515,0.003876
2179,0.030863,0.01763
2180,0.005329,0
2181,0.005536,0
2182,0.006944,0
2183,0,0
2184,0,0
2185,0.044422,0.035443
2186,0,0
2187,0,0
2188,0.00641,0
2189,0.017241,0
2190,0.004505,0
2191,0.001289,0
2192,0,0
2193,0,0
2194,0.002096,0
2195,0.020619,0
2196,0.002461,0
2197,0.001462,0
2198,0,0
2199,0,0
2200,0.009434,0
2201,0,0
2202,0,0
2203,0,0
2204,0,0
2205,0,0
2206,0,0
2207,0,0
2208,0,0
2209,0.00253,0
2210,0,0
2211,0,0
2212,0,0
2213,0,0
2214,0,0
2215,0,0
2216,0,0
2217,0.012658,0
2218,0.011468,0
2219,0,0
2220,0.047009,0.013158
2221,0,0
2222,0,0
2223,0,0
2224,0.000975,0
2225,0,0
2226,0,0
2227,0.016327,0
2228,0.057225,0.02886
2229,0.003876,0
2230,0.007692,0
2231,0,0
2232,0,0
2233,0.001192,0
2234,0.001326,0
2235,0.015789,0
2236,0.004695,0
2237,0.011094,0
2238,0,0
2239,0,0
2240,0,0
2241,0,0
2242,0.002081,0
2243,0,0
2244,0,0
2245,0.00369,0
2246,0,0
2247,0.001684,0
2248,0,0
2249,0.064516,0.025641
2250,0,0
2251,0.002066,0
2252,0.007692,0
2253,0.001333,0
2254,0.006329,0
2255,0.001608,0
2256,0.007673,0
2257,0.003497,0
2258,0,0
2259,0,0
2260,0.006667,0
2261,0.005455,0
2262,0,0
2263,0.006173,0
2264,0,0
2265,0,0
2266,0.033708,0
2267,0,0
2268,0.002188,0
2269,0,0
2270,0.027198,0.014161
2271,0,0
2272,0.005128,0
2273,0,0
2274,0,0
2275,0,0
2276,0,0
2277,0,0
2278,0,0
2279,0.010811,0
2280,0.001692,0
2281,0,0
2282,0,0
2283,0,0
2284,0.002618,0
2285,0,0
2286,0.018692,0
2287,0.008724,0
2288,0.026506,0.00978
2289,0,0
2290,0,0
2291,0,0
2292,0.008,0
2293,0,0
2294,0,0
2295,0,0
2296,0.005364,0.001131
2297,0.068966,0.028747
2298,0,0
2299,0,0
2300,0.001249,0
2301,0,0
2302,0.054545,0
2303,0.002347,0
2304,0.011111,0
2305,0,0
2306,0.006745,0
2307,0,0
2308,0,0
2309,0.00241,0
2310,0.011364,0
2311,0.013605,0
2312,0,0
2313,0.001418,0
2314,0.001721,0
2315,0,0
2316,0,0
2317,0,0
2318,0,0
2319,0,0
2320,0.012346,0.002066
2321,0,0
2322,0.004464,0
2323,0.003974,0
2324,0.003712,0
2325,0,0
2326,0,0
2327,0.000917,0
2328,0,0
2329,0.001138,0
2330,0.419753,0.397436
2331,0.004671,0
2332,0,0
2333,0.003241,0
2334,0,0
2335,0.000667,0
2336,0.002681,0
2337,0.002066,0
2338,0.000672,0
2339,0,0
2340,0,0
2341,0,0
2342,0.001285,0
2343,0,0
2344,0,0
2345,0,0
2346,0.006838,0
2347,0.009831,0
2348,0,0
2349,0.025688,0
2350,0.000585,0
2351,0.003403,0
2352,0,0
2353,0,0
2354,0.195556,0.09589
2355,0.018519,0
2356,0.013089,0
2357,0.005894,0
2358,0.009662,0
2359,0.00885,0
2360,0.005263,0
2361,0.009009,0
2362,0,0
2363,0.000885,0
2364,0.015924,0
2365,0,0
2366,0.011628,0
2367,0,0
2368,0,0
2369,0,0
2370,0,0
2371,0,0
2372,0,0
2373,0,0
2374,0,0
2375,0,0
2376,0.015564,0
2377,0.001018,0
2378,0.001497,0
2379,0.001792,0
2380,0.001468,0
2381,0.003344,0
2382,0,0
2383,0,0
2384,0,0
2385,0,0
2386,0.002118,0
2387,0.002469,0
2388,0.005319,0
2389,0,0
2390,0,0
2391,0,0
2392,0,0
2393,0.003375,0
2394,0.003226,0
2395,0,0
2396,0.001764,0
2397,0.002778,0
2398,0,0
2399,0.017582,0
2400,0.008897,0
2401,0.004112,0
2402,0.021645,0
2403,0.147484,0.115013
2404,0,0
2405,0,0
2406,0.000985,0
2407,0,0
2408,0.00442,0
2409,0,0
2410,0.001764,0
2411,0,0
2412,0.033333,0
2413,0.010417,0
2414,0.001848,0
2415,0.002463,0
2416,0.008,0
2417,0.014614,0.008403
2418,0,0
2419,0.007042,0
2420,0,0
2421,0,0
2422,0.002188,0
2423,0.017226,0.004558
2424,0.754098,0.637931
2425,0,0
2426,0.006912,0
2427,0,0
2428,0.019608,0
2429,0,0
2430,0,0
2431,0.005155,0
2432,0,0
2433,0,0
2434,0.04186,0.023585
2435,0,0
2436,0,0
2437,0.01,0
2438,0,0
2439,0,0
2440,0.008902,0
2441,0,0
2442,0,0
2443,0,0
2444,0,0
2445,0.023364,0.007109
2446,0.002933,0
2447,0,0
2448,0.007634,0
2449,0,0
2450,0.005195,0
2451,0.002414,0
2452,0,0
2453,0.003824,0
2454,0.00346,0
2455,0,0
2456,0.083333,0.051282
2457,0,0
2458,0.001098,0
2459,0,0
2460,0,0
2461,0.00159,0
2462,0,0
2463,0,0
2464,0,0
2465,0,0
2466,0,0
2467,0.000615,0
2468,0.00141,0
2469,0,0
2470,0.005243,0
2471,0,0
2472,0,0
2473,0.000629,0
2474,0,0
2475,0.22449,0.032609
2476,0,0
2477,0.003759,0
2478,0.008451,0
2479,0,0
2480,0,0
2481,0.007653,0
2482,0,0
2483,0,0
2484,0.003442,0
2485,0,0
2486,0,0
2487,0,0
2488,0.0596,0.016423
2489,0,0
2490,0,0
2491,0.001019,0
2492,0.002551,0
2493,0.008081,0.003916
2494,0.014634,0
2495,0.002089,0
2496,0.030488,0
2497,0.008856,0.001364
2498,0.003289,0
2499,0,0
2500,0,0
2501,0.021505,0
2502,0,0
2503,0,0
2504,0,0
2505,0,0
2506,0.556886,0.490854
2507,0.001657,0
2508,0,0
2509,0,0
2510,0.017167,0
2511,0,0
2512,0,0
2513,0,0
2514,0,0
2515,0,0
2516,0.002609,0
2517,0.01175,0.003724
2518,0,0
2519,0,0
2520,0.002222,0
2521,0,0
2522,0.001218,0
2523,0.001224,0
2524,0,0
2525,0,0
2526,0.003922,0
2527,0,0
2528,0.003896,0
2529,0,0
2530,0.005029,0
2531,0,0
2532,0.008457,0.002944
2533,0.021021,0
2534,0.454098,0.436573
2535,0,0
2536,0,0
2537,0.000553,0
2538,0.00211,0
2539,0.037931,0.020797
2540,0,0
2541,0,0
2542,0,0
2543,0,0
2544,0.006329,0
2545,0,0
2546,0,0
2547,0,0
2548,0.214286,0.06
2549,0,0
2550,0.001262,0
2551,0.002141,0
2552,0.012077,0
2553,0.001326,0
2554,0,0
2555,0.01421,0
2556,0.001136,0
2557,0,0
2558,0.005814,0
2559,0,0
2560,0.014925,0
2561,0.001541,0
2562,0.004622,0
2563,0.000683,0
2564,0,0
2565,0.018955,0.003709
2566,0,0
2567,0.003521,0
2568,0,0
2569,0,0
2570,0.012903,0
2571,0,0
2572,0,0
2573,0.036789,0
2574,0,0
2575,0.009102,0
2576,0,0
2577,0.020408,0
2578,0,0
2579,0,0
2580,0,0
2581,0,0
2582,0,0
2583,0.021401,0.01272
2584,0.002994,0
2585,0,0
2586,0.000507,0
2587,0.00346,0
2588,0,0
2589,0,0
2590,0,0
2591,0.022099,0.013928
2592,0,0
2593,0.002985,0
2594,0.193694,0.121212
2595,0.000879,0
2596,0,0
2597,0,0
2598,0,0
2599,0.004866,0
2600,0,0
2601,0.017233,0.009929
2602,0.001797,0
2603,0,0
2604,0.002809,0
2605,0,0
2606,0.00201,0
2607,0.001916,0
2608,0,0
2609,0,0
2610,0,0
2611,0.02583,0
2612,0.01373,0
2613,0,0
2614,0.010275,0.004944
2615,0.004505,0
2616,0,0
2617,0,0
2618,0.005263,0
2619,0.012346,0
2620,0.000799,0
2621,0.012024,0
2622,0,0
2623,0,0
2624,0.003484,0
2625,0,0
2626,0,0
2627,0.026549,0
2628,0,0
2629,0.002312,0
2630,0.212766,0.125
2631,0.003425,0
2632,0,0
2633,0.002423,0
2634,0.009288,0
2635,0.079268,0.044304
2636,0,0
2637,0,0
2638,0.004926,0
2639,0,0
2640,0.008457,0
2641,0,0
2642,0,0
2643,0.000853,0
2644,0,0
2645,0.016393,0
2646,0,0
2647,0,0
2648,0.001859,0
2649,0,0
2650,0.042481,0.023697
2651,0,0
2652,0.001899,0
2653,0,0
2654,0.002674,0
2655,0.005263,0
2656,0,0
2657,0,0
2658,0.002729,0
2659,0,0
2660,0,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,0.002123,0
2666,0.008772,0
2667,0.014363,0
2668,0,0
2669,0,0
2670,0,0
2671,0.013802,0
2672,0.072742,0.044177
2673,0,0
2674,0,0
2675,0.006494,0
2676,0,0
2677,0,0
2678,0,0
2679,0,0
2680,0.001101,0
2681,0.115543,0.056865
2682,0.014286,0
2683,0.077966,0.013841
2684,0,0
2685,0,0
2686,0,0
2687,0.004695,0
2688,0,0
2689,0,0
2690,0.003205,0
2691,0.002556,0
2692,0,0
2693,0.003279,0
2694,0.006329,0
2695,0.005917,0
2696,0.013126,0
2697,0,0
2698,0,0
2699,0,0
2700,0,0
2701,0.012456,0
2702,0,0
2703,0,0
2704,0.001328,0
2705,0,0
2706,0,0
2707,0,0
2708,0.004396,0
2709,0,0
2710,0.002353,0
2711,0,0
2712,0.005068,0
2713,0.007067,0
2714,0,0
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,0.007792,0
2720,0.008043,0
2721,0,0
2722,0.004362,0
2723,0.001859,0
2724,0,0
2725,0,0
2726,0.005031,0
2727,0,0
2728,0.027027,0.015625
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2734,0.034884,0.02346
2735,0.002646,0
2736,0.001198,0
2737,0,0
2738,0,0
2739,0,0
2740,0.017778,0
2741,0.002016,0
2742,0,0
2743,0,0
2744,0,0
2745,0.006803,0
2746,0,0
2747,0,0
2748,0,0
2749,0,0
2750,0.001887,0
2751,0.008696,0
2752,0,0
2753,0.00692,0
2754,0.001912,0
2755,0.00339,0
2756,0,0
2757,0,0
2758,0,0
2759,0.011561,0
2760,0,0
2761,0,0
2762,0.003226,0
2763,0.016327,0
2764,0,0
2765,0,0
2766,0,0
2767,0.004819,0
2768,0.001796,0
2769,0.16955,0.151943
2770,0,0
2771,0.013253,0
2772,0.003968,0
2773,0.001952,0
2774,0.017449,0.009901
2775,0,0
2776,0,0
2777,0.006435,0
2778,0.003322,0
2779,0.005857,0
2780,0.008314,0.00298
2781,0,0
2782,0,0
2783,0.001171,0
2784,0.018349,0
2785,0.006203,0
2786,0.00339,0
2787,0.001815,0
2788,0.001799,0
2789,0,0
2790,0.005348,0
2791,0.007407,0
2792,0,0
2793,0.013699,0
2794,0.000864,0
2795,0,0
2796,0,0
2797,0.002107,0
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,0,0
2804,0.006186,0
2805,0,0
2806,0,0
2807,0.006098,0
2808,0.002934,0
2809,0,0
2810,0.001103,0
2811,0.093897,0.024155
2812,0.996845,0.996785
2813,0,0
2814,0.015528,0
2815,0.001337,0
2816,0,0
2817,0.014959,0.006517
2818,0,0
2819,0.008047,0.00282
2820,0,0
2821,0.002157,0
2822,0,0
2823,0,0
2824,0.007937,0
2825,0.030655,0
2826,0.009346,0
2827,0.021352,0
2828,0,0
2829,0.027778,0
2830,0,0
2831,0.016,0
2832,0,0
2833,0.002907,0
2834,0.006849,0
2835,0,0
2836,0.004854,0
2837,0.017921,0
2838,0,0
2839,0,0
2840,0.010204,0
2841,0.002481,0
2842,0,0
2843,0.009245,0
2844,0,0
2845,0.016216,0
2846,0,0
2847,0.20852,0.168182
2848,0.015873,0
2849,0,0
2850,0,0
2851,0,0
2852,0.001095,0
2853,0.002809,0
2854,0.002642,0
2855,0,0
2856,0.002564,0
2857,0,0
2858,0.00112,0
2859,0.005629,0
2860,0,0
2861,0.002283,0
2862,0.010638,0
2863,0,0
2864,0.000963,0
2865,0,0
2866,0,0
2867,0.000642,0
2868,0,0
2869,0.006865,0
2870,0.015773,0
2871,0.036835,0.030809
2872,0,0
2873,0,0
2874,0,0
2875,0.001748,0
2876,0.000803,0
2877,0.007435,0
2878,0.03268,0.013333
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0.001479,0
2884,0,0
2885,0.003268,0
2886,0.002315,0
2887,0,0
2888,0.003425,0
2889,0.00823,0
2890,0,0
2891,0,0
2892,0.014085,0
2893,0.012225,0
2894,0.011704,0
2895,0.01083,0
2896,0,0
2897,0,0
2898,0,0
2899,0.009121,0
2900,0.005747,0
2901,0.017271,0
2902,0.002071,0
2903,0.001855,0
2904,0.007299,0
2905,0,0
2906,0.006805,0
2907,0.006897,0
2908,0,0
2909,0.005,0
2910,0,0
2911,0,0
2912,0.002777,0
2913,0,0
2914,0,0
2915,0,0
2916,0.007653,0
2917,0.016611,0
2918,0,0
2919,0,0
2920,0,0
2921,0.04267,0.010366
2922,0,0
2923,0,0
2924,0,0
2925,0.00444,0
2926,0,0
2927,0.005464,0
2928,0,0
2929,0.311721,0.250633
2930,0.003322,0
2931,0.001237,0
2932,0,0
2933,0.091873,0.050542
2934,0.002567,0
2935,0.014019,0.00036
2936,0,0
2937,0,0
2938,0.056206,0.004751
2939,0.002532,0
2940,0,0
2941,0,0
2942,0.604762,0.504902
2943,0.141361,0.069921
2944,0,0
2945,0,0
2946,0.001706,0
2947,0,0
2948,0,0
2949,0.011438,0
2950,0,0
2951,0,0
2952,0.001706,0
2953,0.0053,0
2954,0.001311,0
2955,0.008547,0
2956,0,0
2957,0.001838,0
2958,0.008658,0
2959,0.008242,0
2960,0.005814,0
2961,0.005155,0
2962,0,0
2963,0,0
2964,0.006369,0
2965,0,0
2966,0,0
2967,0,0
2968,0.003347,0
2969,0,0
2970,0,0
2971,0,0
2972,0.028571,0.004184
2973,0,0
2974,0,0
2975,0.00313,0
2976,0,0
2977,0.016502,0
2978,0.016224,0.00744
2979,0,0
2980,0,0
2981,0,0
2982,0.010256,0
2983,0.002581,0
2984,0,0
2985,0.003984,0
2986,0,0
2987,0,0
2988,0,0
2989,0.067055,0.023739
2990,0,0
2991,0.000635,0
2992,0,0
2993,0.000823,0
2994,0,0
2995,0,0
2996,0.007326,0
2997,0.001238,0
2998,0,0
2999,0.002717,0
3000,0,0
3001,0.017341,0
3002,0,0
3003,0,0
3004,0,0
3005,0.101583,0.023936
3006,0,0
3007,0,0
3008,0.00369,0
3009,0.011577,0
3010,0.003484,0
3011,0,0
3012,0,0
3013,0,0
3014,0,0
3015,0,0
3016,0,0
3017,0.166392,0.104825
3018,0,0
3019,0,0
3020,0.007977,0
3021,0,0
3022,0,0
3023,0,0
3024,0.020126,0
3025,0,0
3026,0,0
3027,0,0
3028,0,0
3029,0,0
3030,0,0
3031,0,0
3032,0.683824,0.469231
3033,0,0
3034,0.016393,0
3035,0.002591,0
3036,0,0
3037,0.016556,0
3038,0.108333,0.061404
3039,0.003375,0
3040,0,0
3041,0,0
3042,0.013158,0
3043,0.003817,0
3044,0,0
3045,0.019868,0
3046,0,0
3047,0.002924,0
3048,0.002545,0
3049,0.003899,0
3050,0.00299,0
3051,0.009494,0
3052,0.000873,0
3053,0,0
3054,0.000766,0
3055,0,0
3056,0,0
3057,0,0
3058,0.033597,0.012
3059,0,0
3060,0,0
3061,0,0
3062,0,0
3063,0,0
3064,0.005236,0
3065,0.026667,0
3066,0.004412,0.00217
3067,0,0
3068,0.004785,0
3069,0,0
3070,0.008621,0
3071,0,0
3072,0.001441,0.00012
3073,0,0
3074,0,0
3075,0,0
3076,0.007519,0
3077,0.001884,0
3078,0,0
3079,0,0
3080,0.574799,0.517857
3081,0,0
3082,0,0
3083,0,0
3084,0.055556,0.022807
3085,0.004566,0
3086,0.008163,0
3087,0.409548,0.352041
3088,0,0
3089,0,0
3090,0.119048,0.051282
3091,0,0
3092,0,0
3093,0.003135,0
3094,0.001167,0
3095,0,0
3096,0,0
3097,0,0
3098,0,0
3099,0,0
3100,0,0
3101,0.028846,0
3102,0,0
3103,0,0
3104,0.149153,0.114726
3105,0,0
3106,0,0
3107,0,0
3108,0,0
3109,0,0
3110,0,0
3111,0.008811,0
3112,0,0
3113,0,0
3114,0.005952,0
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3121,0.004329,0
3122,0.017652,0.002358
3123,0,0
3124,0,0
3125,0,0
3126,0,0
3127,0,0
3128,0,0
3129,0,0
3130,0.003472,0
3131,0,0
3132,0.009709,0
3133,0.000269,0
3134,0.007979,0
3135,0,0
3136,0.005556,0
3137,0.027833,0
3138,0,0
3139,0,0
3140,0,0
3141,0.005579,0
3142,0.060071,0.01083
3143,0.002825,0
3144,0,0
3145,0,0
3146,0,0
3147,0.020693,0.011008
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0,0
3153,0,0
3154,0.026201,0
3155,0,0
3156,0.008032,0
3157,0.004706,0
3158,0.012392,0
3159,0,0
3160,0,0
3161,0,0
3162,0.003543,0
3163,0.003046,0
3164,0,0
3165,0,0
3166,0.002016,0
3167,0.004098,0
3168,0,0
3169,0,0
3170,0.002572,0
3171,0,0
3172,0,0
3173,0.0025,0
3174,0,0
3175,0.0625,0.021739
3176,0.001309,0
3177,0,0
3178,0,0
3179,0,0
3180,0.049595,0.035303
3181,0.027778,0
3182,0,0
3183,0,0
3184,0.019056,0.00365
3185,0,0
3186,0,0
3187,0,0
3188,0.005556,0
3189,0.018519,0
3190,0.015048,0
3191,0,0
3192,0,0
3193,0.029557,0
3194,0,0
3195,0,0
3196,0,0
3197,0,0
3198,0.008333,0
3199,0.009747,0
3200,0,0
3201,0,0
3202,0,0
3203,0.01105,0
3204,0,0
3205,0.005155,0
3206,0,0
3207,0,0
3208,0,0
3209,0.005556,0
3210,0,0
3211,0,0
3212,0,0
3213,0,0
3214,0.005698,0
3215,0,0
3216,0.0544,0.017771
3217,0.016393,0
3218,0,0
3219,0.005556,0
3220,0.00237,0
3221,0.002865,0
3222,0.013699,0.004144
3223,0,0
3224,0,0
3225,0,0
3226,0,0
3227,0.015219,0.001795
3228,0.002841,0
3229,0,0
3230,0,0
3231,0.293333,0.200913
3232,0,0
3233,0,0
3234,0,0
3235,0,0
3236,0.002825,0
3237,0,0
3238,0.056604,0.019608
3239,0.001581,0
3240,0.008097,0
3241,0,0
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0.018657,0
3248,0,0
3249,0.002276,0
3250,0.00339,0
3251,0.000828,0
3252,0.038344,0.004644
3253,0.006452,0
3254,0.087719,0.057778
3255,0.012579,0
3256,0,0
3257,0.010309,0
3258,0.009479,0
3259,0,0
3260,0,0
3261,0.004335,0
3262,0,0
3263,0.004132,0
3264,0.097222,0.021739
3265,0.002979,0
3266,0,0
3267,0,0
3268,0.003046,0
3269,0,0
3270,0.004484,0
3271,0.001232,0
3272,0.005115,0
3273,0.000968,0
3274,0,0
3275,0,0
3276,0.007605,0
3277,0.0125,0
3278,0.11859,0.071895
3279,0,0
3280,0.026786,0
3281,0,0
3282,0,0
3283,0,0
3284,0.001701,0
3285,0,0
3286,0,0
3287,0.001919,0
3288,0.010453,0
3289,0,0
3290,0,0
3291,0,0
3292,0,0
3293,0.001312,0
3294,0,0
3295,0,0
3296,0.000504,0
3297,0.002421,0
3298,0,0
3299,0.004435,0
3300,0,0
3301,0.000675,0
3302,0.005952,0
3303,0.001688,0
3304,0,0
3305,0,0
3306,0.005747,0
3307,0.006944,0
3308,0,0
3309,0.002323,0
3310,0,0
3311,0,0
3312,0.001996,0
3313,0.002545,0
3314,0,0
3315,0.009747,0
3316,0,0
3317,0.015152,0
3318,0,0
3319,0.012987,0
3320,0,0
3321,0,0
3322,0.000341,0
3323,0.000594,0
3324,0.07947,0.003378
3325,0.007246,0
3326,0,0
3327,0,0
3328,0.002967,0
3329,0,0
3330,0,0
